ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp
104832.1685,104.6040511, 20251113-10:48:32-150000,35.93919592,126.5488777,7.1484,4,1.1,371394547.2,159295242,277.606,104.6266186,1139.54,8448.28,-2269.78,20.571,-84.735,15.186,82.482,169.1,0.158,1.472,104.6993612,1653,30.25,0,116.4,7.8,67.8,132.6,81,152.4,45,44.4,0,187,247,2,3,0,0,4,104.6306135, pc_20251113_104832_091.laz,104.7039038, 20251113-104832.162664,1.763E+18
104832.2683,104.7044802, 20251113-10:48:32-250000,35.9391959,126.5488778,7.1459,4,1.3,371394545.3,159295244.6,277.617,104.7265056,1119.69,8319.69,-2273.96,21.088,-86.751,15.207,82.5,169.1,0.162,1.428,104.7993271,1648,29.5,0,121.8,7.8,67.8,133.8,80.4,153,44.4,43.8,0,186,250,1,4,0,3,4,104.72956, pc_20251113_104832_190.laz,104.8008661, 20251113-104832.259626,1.763E+18
104832.3684,104.8036675, 20251113-10:48:32-350000,35.93919591,126.5488778,7.1465,4,1.4,371394547.4,159295243.2,277.599,104.8265241,1101.4,8189.93,-2282.38,21.66,-88.716,15.208,82.513,169.1,0.144,1.5,104.8996526,1648.5,29.85,0,127.2,7.2,69,132.6,79.8,153,43.8,43.2,0,187,248,0,0,0,0,2,104.8296688, pc_20251113_104832_290.laz,104.9051965, 20251113-104832.363961,1.763E+18
104832.4689,104.9039673, 20251113-10:48:32-450000,35.93919594,126.5488777,7.1491,4,1.5,371394550.5,159295241.2,277.552,104.9265382,1084.65,8057.5,-2285.04,22.214,-90.692,15.18,82.512,169.1,0.127,1.525,104.9992795,1648,31,0,129.6,7.2,64.8,136.2,74.4,154.8,43.2,42.6,0,186,255,0,0,0,3,0,104.9295389, pc_20251113_104832_390.laz,105.0037361, 20251113-104832.462502,1.763E+18
104832.5688,105.004182, 20251113-10:48:32-550000,35.93919594,126.5488777,7.1494,4,1.5,371394551.1,159295240.8,277.529,105.0266123,1062.09,7908.82,-2289.52,22.739,-92.861,15.141,82.528,169.1,0.148,1.503,105.0995407,1647.5,30.25,0,131.4,7.2,63.6,138,72,155.4,43.2,42.6,1,183,250,1,0,3,0,0,105.030639, pc_20251113_104832_491.laz,105.1006703, 20251113-104832.559450,1.763E+18
104832.6687,105.1033761, 20251113-10:48:32-650000,35.93919593,126.5488777,7.1463,4,1.6,371394549.5,159295241.3,277.495,105.1265342,1040.99,7758.02,-2292.89,23.23,-95.025,15.129,82.535,169.1,0.158,1.469,105.1992867,1655,30.1,0,131.4,7.2,63,138.6,71.4,156,42.6,42,8,183,251,2,2,0,1,3,105.1298865, pc_20251113_104832_591.laz,105.2014875, 20251113-104832.660244,1.763E+18
104832.7688,105.2032675, 20251113-10:48:32-750000,35.93919592,126.5488777,7.1473,4,1.8,371394548.9,159295241,277.499,105.2265434,1021.81,7601.16,-2295.25,23.787,-97.242,15.155,82.53,169.1,0.138,1.512,105.2998927,1646.5,30,0,133.8,7.2,64.2,138.6,70.8,156,42,41.4,4,182,253,0,1,1,0,2,105.2299101, pc_20251113_104832_691.laz,105.301315, 20251113-104832.760079,1.763E+18
104832.8682,105.304159, 20251113-10:48:32-850000,35.93919592,126.5488777,7.1482,4,1.9,371394549.1,159295240.3,277.511,105.326533,1000.61,7441.84,-2294.37,24.3,-99.455,15.148,82.53,169.1,0.147,1.514,105.3999893,1646,30.4,0,134.4,7.2,66,137.4,71.4,156,41.4,40.8,0,182,251,3,2,0,3,0,105.3299831, pc_20251113_104832_791.laz,105.4023562, 20251113-104832.861136,1.763E+18
104832.9685,105.4039807, 20251113-10:48:32-950000,35.93919593,126.5488777,7.1478,4,2,371394550,159295241.7,277.525,105.4265683,979.14,7283.21,-2286.96,24.799,-101.654,15.169,82.533,169.1,0.154,1.488,105.4991901,1652,30.9,0,132,7.2,66.6,136.8,72,155.4,40.8,40.2,0,180,257,1,0,1,3,0,105.4296292, pc_20251113_104832_890.laz,105.503025, 20251113-104832.961809,1.763E+18
104833.0689,105.5038558, 20251113-10:48:33-050000,35.93919593,126.5488777,7.1446,4,2,371394550.2,159295240.9,277.518,105.5265363,956.79,7120.6,-2273.97,25.373,-103.889,15.182,82.544,169.2,0.146,1.514,105.5993706,1649,29.35,0,130.8,7.8,69,135,74.4,154.8,40.8,39.6,0,176,251,3,6,0,2,0,105.5295898, pc_20251113_104832_990.laz,105.6051205, 20251113-104833.063871,1.763E+18
104833.1682,105.6043755, 20251113-10:48:33-150000,35.93919592,126.5488778,7.1417,4,1.1,371394549.5,159295241.4,277.521,105.6265312,935.03,6959.8,-2254.51,25.909,-106.085,15.188,82.546,169.2,0.158,1.487,105.6995962,1653.5,29.95,0,126.6,7.8,70.2,134.4,73.2,155.4,40.2,39.6,1,169,258,1,73,0,0,4,105.629402, pc_20251113_104833_090.laz,105.7006976, 20251113-104833.159455,1.763E+18
104833.2687,105.7043061, 20251113-10:48:33-250000,35.93919591,126.5488778,7.1422,4,1.3,371394547.8,159295242.8,277.538,105.7265633,916.17,6790.58,-2231.91,26.484,-108.361,15.191,82.52,169.1,0.158,1.492,105.799674,1649.5,30.1,0,123.6,7.8,69.6,136.2,72,156,39.6,39,0,161,258,0,85,2,4,1,105.7295399, pc_20251113_104833_191.laz,105.8043342, 20251113-104833.263119,1.763E+18
104833.3688,105.8039879, 20251113-10:48:33-350000,35.93919591,126.5488777,7.1433,4,1.4,371394546.6,159295241.6,277.552,105.8265132,894.53,6604.38,-2213.8,26.994,-110.783,15.157,82.493,169.1,0.168,1.481,105.899475,1649.5,30.1,0,121.2,7.8,70.2,136.2,75.6,159,39.6,38.4,0,157,264,2,105,2,0,0,105.8293739, pc_20251113_104833_290.laz,105.9054516, 20251113-104833.364238,1.763E+18
104833.4686,105.9039445, 20251113-10:48:33-450000,35.9391959,126.5488777,7.1429,4,1.5,371394545.5,159295241,277.577,105.9265047,870.15,6403.26,-2198.92,27.44,-113.274,14.94,82.473,169.1,0.173,1.459,105.9996275,1658,29.9,0,115.2,7.2,71.4,133.8,88.8,175.8,39,38.4,1,143,266,0,132,3,1,0,105.9295316, pc_20251113_104833_390.laz,106.0034109, 20251113-104833.462023,1.763E+18
104833.5684,106.0032564, 20251113-10:48:33-550000,35.93919592,126.5488777,7.1433,4,1.5,371394546.6,159295240.9,277.608,106.0265281,842.58,6177.1,-2190.32,27.867,-115.775,14.093,82.455,169.1,0.163,1.483,106.0988137,1650,29.45,0,109.8,6,74.4,132,108,200.4,38.4,37.8,4,135,264,0,162,2,0,1,106.0290573, pc_20251113_104833_490.laz,106.1027755, 20251113-104833.561562,1.763E+18
104833.6683,106.103342, 20251113-10:48:33-650000,35.93919591,126.5488777,7.1412,4,1.6,371394545.6,159295240.8,277.604,106.1265737,809.24,5918.07,-2188.44,28.141,-118.25,12.318,82.439,169.1,0.184,1.452,106.1991802,1648,29.65,0,108,6,79.2,130.8,120,210,37.8,37.2,9,133,271,0,182,6,2,3,106.1298482, pc_20251113_104833_591.laz,106.1999866, 20251113-104833.658733,1.763E+18
104833.7692,106.2040436, 20251113-10:48:33-750000,35.93919589,126.5488777,7.1395,4,1.8,371394542.7,159295242.4,277.618,106.226521,770.69,5614.48,-2186.99,28.355,-120.776,9.492,82.419,169.1,0.19,1.46,106.299221,1656,29.55,0,111,4.8,81,130.8,117.6,201,37.8,37.2,3,125,271,3,194,0,0,0,106.2292439, pc_20251113_104833_690.laz,106.306635, 20251113-104833.765431,1.763E+18
104833.8686,106.3039645, 20251113-10:48:33-850000,35.93919591,126.5488777,7.1378,4,1.9,371394543.8,159295240.9,277.643,106.3265372,727.53,5270.22,-2173.69,28.469,-123.434,5.939,82.396,169.1,0.176,1.473,106.3994953,1656.5,26.55,0,117,4.2,81,130.2,111,185.4,37.2,36.6,2,119,275,1,212,3,0,0,106.3293813, pc_20251113_104833_790.laz,106.4027836, 20251113-104833.861542,1.763E+18
104833.9688,106.4039732, 20251113-10:48:33-950000,35.93919592,126.5488776,7.1391,4,2,371394544.5,159295240.1,277.679,106.4265896,681.06,4904.53,-2134.75,28.531,-126.169,1.974,82.37,169,0.175,1.489,106.4995276,1656,26.6,0,122.4,4.2,81.6,127.8,101.4,163.8,36.6,36,1,111,266,2,242,2,1,0,106.4294655, pc_20251113_104833_890.laz,106.5056345, 20251113-104833.964129,1.763E+18
104834.0688,106.5041686, 20251113-10:48:34-050000,35.93919593,126.5488776,7.138,4,2,371394544.9,159295240.6,277.677,106.5265709,632.9,4531.05,-2060.32,28.59,-128.912,-2.35,82.351,169,0.173,1.503,106.5994576,1659,25.85,0,121.2,3.6,78.6,123.6,88.8,139.2,36,35.4,2,106,251,0,251,1,4,0,106.5312537, pc_20251113_104833_992.laz,106.6030725, 20251113-104834.061821,1.763E+18
104834.1687,106.6042202, 20251113-10:48:34-150000,35.93919592,126.5488776,7.1369,4,1.1,371394543.9,159295240.2,277.702,106.626499,584.24,4158.87,-1948.96,28.611,-131.665,-6.872,82.334,169,0.179,1.482,106.6996904,1652.5,21.55,0,119.4,3.6,75,120,76.2,117,36,34.8,1,100,225,3,243,0,4,8,106.6294093, pc_20251113_104834_090.laz,106.7007275, 20251113-104834.159438,1.763E+18
104834.2687,106.7044953, 20251113-10:48:34-250000,35.93919591,126.5488776,7.1353,4,1.3,371394543,159295240.4,277.724,106.7265325,537.37,3806.04,-1807.45,28.61,-134.363,-11.298,82.325,169,0.192,1.466,106.7993321,1639.5,19.6,0,118.8,3.6,71.4,123,68.4,104.4,35.4,34.8,1,97,196,2,201,0,8,80,106.7296486, pc_20251113_104834_190.laz,106.8027209, 20251113-104834.261406,1.763E+18
104834.3684,106.8035369, 20251113-10:48:34-350000,35.93919591,126.5488776,7.1386,4,1.4,371394541.7,159295242.4,277.738,106.8265347,496.01,3486.56,-1643.95,28.62,-136.867,-15.617,82.311,169,0.182,1.475,106.8992161,1617.5,20,0,117.6,3.6,66.6,151.8,58.2,106.8,34.8,34.2,9,118,147,1,91,4,6,90,106.8296236, pc_20251113_104834_291.laz,106.9048568, 20251113-104834.363627,1.763E+18
104834.4683,106.9039624, 20251113-10:48:34-450000,35.93919591,126.5488776,7.1387,4,1.5,371394542.2,159295240.9,277.758,106.9265253,461.48,3223.61,-1476.23,28.636,-138.937,-19.679,82.3,169,0.189,1.478,106.9991754,1618,21.8,0,121.8,3.6,46.2,249.6,48,141.6,30,31.2,4,130,77,7,10,25,18,112,106.929407, pc_20251113_104834_390.laz,106.9776933, 20251113-104834.435811,1.763E+18
104834.5687,107.0033049, 20251113-10:48:34-550000,35.93919589,126.5488776,7.1395,4,1.5,371394540.1,159295241.6,277.765,107.0265475,446.23,3110.68,-1401.51,28.668,-140.234,-20.405,82.299,169,0.201,1.468,107.0992613,1635,11.15,0,121.8,7.2,54,249,55.2,149.4,18.6,21.6,11,142,29,18,21,128,8,114,107.0293738, pc_20251113_104834_490.laz,107.1021065, 20251113-104834.560832,1.763E+18
104834.6683,107.1037356, 20251113-10:48:34-650000,35.93919583,126.5488776,7.1374,4,1.6,371394533.6,159295242.3,277.768,107.1265291,455.83,3190.84,-1431.81,28.882,-139.358,-20.07,82.309,169,0.225,1.398,107.1991889,1610.5,8.15,0,106.8,11.4,105.6,121.2,81,141,19.8,25.2,14,151,13,67,13,162,9,118,107.1294672, pc_20251113_104834_590.laz,107.1721958, 20251113-104834.630873,1.763E+18
104834.7687,107.2040602, 20251113-10:48:34-750000,35.93919583,126.5488777,7.1328,4,1.8,371394533.6,159295245.3,277.769,107.2265215,467.44,3288.57,-1471.08,29.161,-138.324,-19.552,82.327,169,0.241,1.402,107.2992588,1570.5,7.7,0,101.4,7.2,118.2,96,75,126.6,21,34.8,3,147,26,153,5,187,5,141,107.2293391, pc_20251113_104834_690.laz,107.3017885, 20251113-104834.760317,1.763E+18
104834.8687,107.3039666, 20251113-10:48:34-850000,35.93919592,126.5488776,7.1385,4,1.9,371394542.6,159295243.7,277.744,107.326513,466.49,3252.98,-1459.58,29.259,-139.223,-18.288,82.288,169,0.177,1.466,107.4036566,1544.5,9,0,110.4,5.4,71.4,192.6,43.2,115.2,14.4,76.8,0,146,27,220,4,182,13,148,107.3298157, pc_20251113_104834_791.laz,107.4042176, 20251113-104834.862944,1.763E+18
104834.9686,107.4039798, 20251113-10:48:34-950000,35.93919597,126.5488776,7.141,4,2,371394545.2,159295239.4,277.767,107.4265656,470.68,3239.14,-1466.8,29.295,-140.015,-16.444,82.191,168.9,0.157,1.518,107.4993725,1559,27.4,0,120,6,34.8,202.2,28.8,112.8,10.8,134.4,1,152,31,272,4,189,9,143,107.4300991, pc_20251113_104834_891.laz,107.505836, 20251113-104834.964562,1.763E+18
104835.0686,107.5037947, 20251113-10:48:35-050000,35.93919584,126.5488775,7.1365,4,2,371394527.1,159295242.3,277.909,107.5265162,500.77,3391.91,-1548.34,29.345,-138.783,-14.345,82.01,168.7,0.218,1.399,107.5994644,1566.5,24.2,0,114.6,7.2,21,165,25.2,103.8,12,162.6,0,148,17,266,0,187,8,141,107.5294176, pc_20251113_104834_990.laz,107.6029235, 20251113-104835.061464,1.763E+18
104835.1684,107.6040834, 20251113-10:48:35-150000,35.93919574,126.5488774,7.1296,4,1.1,371394507.4,159295248.4,278.099,107.6265125,561.81,3670.47,-1671.1,29.613,-136.164,-11.883,81.664,168.4,0.227,1.406,107.7010792,1591,24.7,0,108,7.8,18,116.4,22.8,87,17.4,138,0,145,14,289,2,192,7,139,107.6301789, pc_20251113_104835_091.laz,107.6999369, 20251113-104835.158720,1.763E+18
104835.2693,107.7042114, 20251113-10:48:35-250000,35.93919574,126.5488771,7.1311,4,1.3,371394493.9,159295244.7,278.455,107.7265163,652.21,4024.63,-1804.83,29.773,-132.637,-9.501,81.134,168,0.198,1.436,107.7990653,1604,28.05,0,112.2,7.2,18,85.8,21.6,80.4,21.6,116.4,0,145,8,389,0,197,6,136,107.7293181, pc_20251113_104835_190.laz,107.7990356, 20251113-104835.257819,1.763E+18
104835.369,107.8040968, 20251113-10:48:35-350000,35.93919572,126.5488767,7.1354,4,1.4,371394476.5,159295236.2,279.022,107.8266344,757.35,4411.87,-1926.55,29.756,-128.775,-7.096,80.561,167.4,0.203,1.458,107.8994699,1593,28.25,0,124.2,7.8,19.2,72,22.2,84,25.2,105.6,0,143,13,402,0,203,1,136,107.8306625, pc_20251113_104835_292.laz,107.9015248, 20251113-104835.360278,1.763E+18
104835.4682,107.9039109, 20251113-10:48:35-450000,35.93919568,126.5488764,7.1409,4,1.5,371394455.5,159295233.8,279.623,107.9266044,878.01,4816.38,-2020.52,29.731,-124.924,-4.273,79.956,166.8,0.165,1.529,107.9991948,1600,28.45,0,133.2,8.4,19.8,63.6,22.8,87,30,90,0,131,9,406,4,210,2,136,107.9304961, pc_20251113_104835_391.laz,107.9988208, 20251113-104835.457618,1.763E+18
104835.5683,108.0037755, 20251113-10:48:35-550000,35.93919565,126.548876,7.1433,4,1.5,371394435.7,159295228.5,280.24,108.0265566,1010.74,5218.89,-2072.78,29.692,-121.295,-1.074,79.313,166.2,0.138,1.549,108.0992807,1597.5,30.15,0,137.4,8.4,19.2,63,22.8,90,34.8,74.4,6,110,6,408,5,202,5,129,108.0296904, pc_20251113_104835_490.laz,108.0992134, 20251113-104835.557977,1.763E+18
104835.6689,108.1063207, 20251113-10:48:35-650000,35.93919562,126.5488756,7.1396,4,1.6,371394413.5,159295222,280.906,108.1265793,1151.34,5608.23,-2080.57,29.696,-117.901,2.275,78.651,165.5,0.144,1.55,108.2003662,1594,31.05,0,136.8,8.4,18.6,67.8,22.8,93,39.6,63,14,48,2,407,13,208,0,119,108.1294995, pc_20251113_104835_590.laz,108.1986468, 20251113-104835.657432,1.763E+18
104835.7684,108.2070098, 20251113-10:48:35-750000,35.93919555,126.5488753,7.1394,4,0.8,371394389.2,159295217.1,281.547,108.2266049,1293.77,5976.58,-2047.46,29.74,-114.77,5.707,78.02,164.9,0.15,1.54,108.299773,1599.5,29.45,0,133.2,13.2,18,80.4,28.8,102,46.2,60,1,7,2,410,0,170,0,114,108.2304075, pc_20251113_104835_691.laz,108.3012292, 20251113-104835.760006,1.763E+18
104835.8682,108.3069635, 20251113-10:48:35-850000,35.93919549,126.548875,7.1428,4,0.9,371394365.7,159295214.8,282.133,108.3265354,1437.95,6325.42,-1984.82,29.732,-111.737,9.013,77.415,164.3,0.154,1.503,108.3989631,1604.5,33.5,0,131.4,15,18.6,94.2,42.6,118.8,55.8,65.4,72,4,5,385,0,161,0,114,108.3298605, pc_20251113_104835_791.laz,108.4037051, 20251113-104835.862491,1.763E+18
104835.9685,108.4058753, 20251113-10:48:35-950000,35.93919544,126.5488747,7.1442,4,0.9,371394341.7,159295211.5,282.695,108.4265476,1584.16,6642.17,-1903.66,29.783,-108.592,11.305,76.8,163.7,0.146,1.549,108.4996001,1622.5,36.6,0,132,12.6,19.8,102.6,55.8,142.2,72.6,61.2,118,12,5,389,1,147,0,113,108.429406, pc_20251113_104835_890.laz,108.5003066, 20251113-104835.959052,1.763E+18
104836.0684,108.5066093, 20251113-10:48:36-050000,35.9391954,126.5488743,7.1465,4,1,371394321,159295204.7,283.292,108.5265336,1727.18,6933.59,-1813.37,29.703,-105.336,12.792,76.22,163.1,0.142,1.526,108.5993944,1631.5,31.7,0,129,8.4,20.4,109.2,66.6,161.4,81,58.2,139,5,0,402,4,142,1,113,108.529524, pc_20251113_104835_990.laz,108.6024281, 20251113-104836.061210,1.763E+18
104836.1686,108.6066638, 20251113-10:48:36-150000,35.93919538,126.548874,7.1485,4,1.1,371394304.1,159295196.4,283.894,108.626585,1859.09,7205.46,-1711.33,29.631,-102.149,14.03,75.737,162.6,0.132,1.533,108.6994429,1636,31.2,0,118.8,7.2,21,111.6,76.8,175.2,83.4,59.4,160,3,0,407,2,128,1,112,108.6294554, pc_20251113_104836_090.laz,108.7027372, 20251113-104836.161502,1.763E+18
104836.2683,108.7067997, 20251113-10:48:36-250000,35.93919534,126.5488737,7.1485,4,1.3,371394285.3,159295193.5,284.387,108.7265513,1988.03,7453.63,-1609.26,29.457,-99.001,14.912,75.261,162.1,0.149,1.516,108.7989544,1642,31.5,0,103.2,6,21,111,86.4,186,83.4,60,171,4,0,401,1,108,4,111,108.7300508, pc_20251113_104836_191.laz,108.8063226, 20251113-104836.265120,1.763E+18
104836.3691,108.8061136, 20251113-10:48:36-350000,35.93919528,126.5488735,7.1464,4,1.4,371394265.6,159295191.2,284.795,108.8265332,2110.2,7679.41,-1526.69,29.043,-95.851,15.407,74.821,161.7,0.179,1.456,108.8995156,1646,30.45,0,92.4,5.4,21,109.8,94.2,195.6,79.2,63.6,183,3,2,315,1,100,5,112,108.8300783, pc_20251113_104836_291.laz,108.9017832, 20251113-104836.360543,1.763E+18
104836.4682,108.9069836, 20251113-10:48:36-450000,35.93919523,126.5488733,7.1446,4,1.5,371394247.9,159295186.3,285.217,108.9265768,2223.59,7882.85,-1477.9,28.388,-92.737,15.621,74.429,161.3,0.184,1.423,108.9995689,1644.5,29.95,0,92.4,4.2,21,111,97.2,202.2,75.6,69,190,3,4,250,0,94,4,111,108.9293455, pc_20251113_104836_390.laz,108.9983247, 20251113-104836.457129,1.763E+18
104836.5689,109.0068264, 20251113-10:48:36-550000,35.93919522,126.5488731,7.1459,4,1.5,371394235.3,159295183,285.616,109.0265808,2332.77,8064.84,-1466.15,27.558,-89.703,15.713,74.049,160.9,0.157,1.483,109.0996343,1637,29.9,0,105,3.6,20.4,115.2,95.4,204.6,75,72.6,198,2,0,250,3,98,4,109,109.0289977, pc_20251113_104836_490.laz,109.0703811, 20251113-104836.529109,1.763E+18
104836.6682,109.1057574, 20251113-10:48:36-650000,35.93919522,126.5488729,7.1443,4,1.6,371394223.9,159295178.8,286.03,109.1265424,2439.09,8226.22,-1482.96,26.557,-86.803,15.774,73.668,160.5,0.119,1.553,109.1993186,1638.5,29.9,0,126,2.4,19.8,124.2,91.8,207,76.2,76.2,204,2,0,245,5,92,3,109,109.1290938, pc_20251113_104836_590.laz,109.2062391, 20251113-104836.664927,1.763E+18
104836.7685,109.2061523, 20251113-10:48:36-750000,35.93919523,126.5488726,7.1441,4,1.8,371394212.7,159295173.2,286.462,109.2265271,2540.49,8372.01,-1508.18,25.496,-84.049,15.832,73.304,160.1,0.084,1.591,109.2994939,1649.5,30.35,0,144.6,2.4,18.6,133.8,88.8,209.4,76.8,81,200,1,3,244,2,96,0,114,109.2292895, pc_20251113_104836_690.laz,109.3025302, 20251113-104836.761313,1.763E+18
104836.8686,109.3055315, 20251113-10:48:36-850000,35.93919525,126.5488724,7.1489,4,1.9,371394204.9,159295165.9,286.889,109.3266623,2637.69,8508.97,-1522.1,24.531,-81.395,15.877,72.962,159.8,0.056,1.631,109.3994595,1656.5,30.75,0,153.6,3,18,140.4,87.6,211.8,78,84,196,0,5,241,2,92,0,114,109.3297522, pc_20251113_104836_790.laz,109.4045548, 20251113-104836.863230,1.763E+18
104836.9685,109.4051542, 20251113-10:48:36-950000,35.93919524,126.5488722,7.1563,4,2,371394193.4,159295162,287.275,109.426526,2733.06,8643.85,-1514.35,23.665,-78.771,15.956,72.636,159.4,0.051,1.644,109.4998952,1653,30.2,0,151.2,3.6,18.6,144,88.8,213.6,78.6,85.8,193,1,2,233,0,93,4,112,109.4293043, pc_20251113_104836_890.laz,109.5019201, 20251113-104836.960667,1.763E+18
104837.0684,109.5058645, 20251113-10:48:37-050000,35.93919521,126.5488721,7.1508,4,2,371394180.1,159295160.3,287.599,109.5265423,2827.37,8777.97,-1485.71,22.859,-76.137,16.045,72.324,159.1,0.066,1.61,109.5992341,1646.5,29.05,0,142.8,4.2,19.2,144.6,91.2,213.6,78.6,86.4,190,3,0,215,0,56,0,111,109.5295232, pc_20251113_104836_990.laz,109.6022833, 20251113-104837.061011,1.763E+18
104837.1689,109.6057602, 20251113-10:48:37-150000,35.93919518,126.5488719,7.1476,4,2.2,371394166.6,159295158.4,287.884,109.6266192,2921.54,8909.26,-1448.13,22.079,-73.463,16.088,72.019,158.8,0.073,1.577,109.6991094,1654,29.5,0,135,4.2,24,142.8,93,213.6,78.6,89.4,191,6,0,199,4,2,4,110,109.6293835, pc_20251113_104837_090.laz,109.7009178, 20251113-104837.159676,1.763E+18
104837.2685,109.7062809, 20251113-10:48:37-250000,35.93919517,126.5488717,7.1459,4,1.3,371394155.6,159295154.8,288.168,109.7265629,3017.03,9032.31,-1414.78,21.298,-70.802,16.104,71.701,158.5,0.071,1.582,109.7993909,1652.5,29.35,0,129,4.2,33,139.8,95.4,213,74.4,97.2,186,4,1,178,2,0,4,112,109.7299691, pc_20251113_104837_191.laz,109.8021447, 20251113-104837.260841,1.763E+18
104837.3687,109.8059834, 20251113-10:48:37-350000,35.93919518,126.5488715,7.1512,4,1.4,371394145.8,159295150.8,288.451,109.826559,3106.11,9124.78,-1398.16,20.59,-68.59,16.102,71.374,158.2,0.048,1.607,109.899339,1657.5,28.65,0,123,3.6,36.6,135.6,97.2,212.4,70.8,103.2,180,1,1,157,1,2,6,111,109.829685, pc_20251113_104837_290.laz,109.9039469, 20251113-104837.362727,1.763E+18
104837.4687,109.9056483, 20251113-10:48:37-450000,35.93919518,126.5488713,7.1545,4,1.5,371394134.4,159295144.8,288.793,109.9265413,3184.51,9182.26,-1412.47,19.865,-66.952,16.109,71.043,157.8,0.06,1.593,109.999371,1641,16.5,0,118.2,3,35.4,127.8,97.8,211.8,66.6,105,168,0,1,132,0,0,6,107,109.9298113, pc_20251113_104837_391.laz,110.003041, 20251113-104837.461763,1.763E+18
104837.5687,110.0054662, 20251113-10:48:37-550000,35.93919514,126.5488711,7.1516,4,1.5,371394119.9,159295141.3,289.147,110.0265979,3251.77,9208.89,-1459.24,19.132,-65.843,16.109,70.718,157.5,0.077,1.562,110.0992183,1612,11,0,120.6,2.4,36.6,129.6,98.4,211.8,70.2,97.2,165,3,2,106,0,1,6,98,110.0302722, pc_20251113_104837_492.laz,110.1005104, 20251113-104837.559305,1.763E+18
104837.6692,110.1058206, 20251113-10:48:37-650000,35.93919514,126.548871,7.148,4,1.6,371394107.8,159295138.6,289.477,110.1265928,3313.99,9209.56,-1537.08,18.432,-65.144,16.09,70.376,157.2,0.065,1.587,110.2000779,1568.5,7.85,0,133.2,1.8,36.6,135,98.4,211.8,67.2,80.4,160,3,3,46,2,4,4,87,110.1295419, pc_20251113_104837_590.laz,110.2004195, 20251113-104837.659190,1.763E+18
104837.7686,110.2058154, 20251113-10:48:37-750000,35.93919516,126.5488708,7.1476,4,1.8,371394097.7,159295134.3,289.818,110.2266036,3371.05,9185.38,-1634.22,17.811,-64.88,16.085,70.018,156.8,0.034,1.642,110.2991854,1604,16.3,0,148.8,1.2,31.2,140.4,96,212.4,60,43.8,149,2,3,16,61,8,8,74,110.230346, pc_20251113_104837_691.laz,110.3038671, 20251113-104837.762627,1.763E+18
104837.8682,110.3058999, 20251113-10:48:37-850000,35.93919518,126.5488705,7.1531,4,1.9,371394088.6,159295126.2,290.209,110.3265887,3420.15,9148.73,-1731.65,17.274,-64.872,16.029,69.676,156.5,0.016,1.676,110.3994143,1556.5,0,0,160.2,1.8,27,142.8,94.2,213,90,18.6,143,4,0,11,69,4,2,69,110.3293064, pc_20251113_104837_790.laz,110.3994251, 20251113-104837.858203,1.763E+18
104837.9687,110.4070979, 20251113-10:48:37-950000,35.93919518,126.5488704,7.1555,4,2,371394081.4,159295120.2,290.55,110.4266503,3451.81,9122.72,-1806.04,16.815,-64.86,16.017,69.447,156.3,0.024,1.662,110.4991839,1541,4.25,0,161.4,2.4,25.8,143.4,93,213,125.4,8.4,134,2,0,4,71,2,4,67,110.4301125, pc_20251113_104837_891.laz,110.5035297, 20251113-104837.962303,1.763E+18
104838.0689,110.5053792, 20251113-10:48:38-050000,35.93919518,126.5488703,7.1571,4,2,371394075.2,159295120.6,290.744,110.5265472,3477.79,9103.02,-1856.56,16.492,-64.847,16.002,69.262,156.1,0.035,1.642,110.5992953,1569.5,8.45,0,155.4,2.4,26.4,142.8,92.4,213,139.8,8.4,127,0,36,3,81,6,0,66,110.529579, pc_20251113_104837_990.laz,110.6010994, 20251113-104838.059827,1.763E+18
