ts(Global),ts(GNSS),ts(GNSS time),LLH(latitude),LLH(longitude),LLH(altitude),GNSS_qual,GNSS_age,TM(north),TM(east),Heading(GPS),ts(bucket - MC),bucket_x,bucket_y,bucket_z,slope_boom,slope_arm,slope_bucket,swing_angle,track_angle,body_roll,body_pitch,ts(Engine),rpm,fuel_consumption_rate,ts(pressure),p_boom_up,p_boom_down,p_arm_in,p_arm_out,p_bkt_in,p_bkt_out,p_swing_left,p_swing_right,p_pilot_boom_up,p_pilot_boom_down,p_pilot_arm_in,p_pilot_arm_out,p_pilot_bkt_in,p_pilot_bkt_out,p_pilot_swing_left,p_pilot_swing_right,ts(pc),laz_file_name,ts(svo_cam),ts_svo_cam,svo_timestamp,Unnamed: 47,dx,dy,dz,pred_p_pilot_boom_up,pred_p_pilot_boom_down,pred_p_pilot_arm_in,pred_p_pilot_arm_out,pred_p_pilot_bkt_in,pred_p_pilot_bkt_out,pred_p_pilot_swing_left,pred_p_pilot_swing_right,pred_boom_duty,pred_arm_duty,pred_bucket_duty,pred_swing_duty,goal_bucket_x,goal_bucket_y,goal_bucket_z
153906.4714,94.0446202, 20260303-15:39:06-450000,35.93917013,126.5488735,6.7546,4,1.5,371391944.6,159294222.5,264.414,94.08127469,-244.18,2737.42,1979.04,60.217,-125.089,-97.026,95.642,5.5,-0.111,0.622,94.09538339,1557,4.9,0,121.2,22.2,37.2,120,138,213.6,3,1.8,1,1,0,1,3,0,3,0,94.08341137, pc_20260303_153906_456.laz,94.08110262, 20260303-153906.450913,1.77252E+18,,0.52,-4.22,2.26,10.23394047,9.396576399,8.832013436,9.809084213,9.205156689,9.100911267,9.209583107,9.216829059,10.23394047,9.809084213,-9.205156689,-9.216829059,,,
153906.5715,94.14405329, 20260303-15:39:06-550000,35.93917013,126.5488735,6.7552,4,1.5,371391945.2,159294222.6,264.364,94.18125212,-244.15,2738.93,1979.08,60.223,-125.063,-97.043,95.635,5.5,-0.115,0.634,94.19499771,1555,4.95,0,121.8,18,36.6,122.4,136.8,215.4,2.4,1.8,1,0,1,0,0,2,0,0,94.18355001, pc_20260303_153906_556.laz,94.18364434, 20260303-153906.553624,1.77252E+18,,0.03,1.51,0.04,9.139423827,9.555972617,8.856423194,10.48075114,9.853399534,9.929380632,8.197430638,9.429865563,-9.555972617,10.48075114,9.929380632,-9.429865563,,,
153906.6714,94.24407287, 20260303-15:39:06-650000,35.93917013,126.5488735,6.7545,4,1.6,371391944.5,159294222.3,264.328,94.28127278,-244.55,2743.32,1976.03,60.232,-124.997,-96.941,95.637,5.5,-0.112,0.626,94.29531101,1554.5,4.95,0,121.8,21,39,117,138,212.4,2.4,1.8,0,0,0,0,0,0,0,1,94.28492866, pc_20260303_153906_657.laz,94.2780993, 20260303-153906.648138,1.77252E+18,,-0.4,4.39,-3.05,8.61682444,9.490871469,9.04180521,10.10430217,10.11433496,9.827671091,9.173053677,9.242167096,-9.490871469,10.10430217,-10.11433496,-9.242167096,,,
153906.7715,94.34334909, 20260303-15:39:06-750000,35.93917012,126.5488735,6.7547,4,0.8,371391943.6,159294222.2,264.361,94.38128418,-244.2,2739.52,1978.26,60.242,-125.046,-96.975,95.637,5.5,-0.112,0.62,94.39517926,1553.5,5.4,0,120.6,24.6,38.4,118.2,138,212.4,2.4,1.2,2,0,2,0,2,1,1,0,94.3833008, pc_20260303_153906_756.laz,94.380479, 20260303-153906.750488,1.77252E+18,,0.35,-3.8,2.23,9.97850381,9.423490719,8.848807114,9.854961102,9.32604052,9.1826131,8.720499366,9.301915199,9.97850381,9.854961102,-9.32604052,-9.301915199,,,
153906.8716,94.44360125, 20260303-15:39:06-850000,35.93917012,126.5488735,6.7532,4,0.9,371391943.5,159294222.6,264.382,94.48125757,-243.82,2737.86,1980.15,60.249,-125.065,-97.028,95.631,5.5,-0.115,0.627,94.49544775,1552,5.15,0,120.6,25.8,36.6,121.8,136.8,214.8,1.8,1.2,0,0,2,0,0,0,0,0,94.48321786, pc_20260303_153906_855.laz,94.47988484, 20260303-153906.849915,1.77252E+18,,0.38,-1.66,1.89,9.542292977,9.498579608,8.878835336,10.23870155,9.571544137,9.59972428,7.664248422,9.494988566,9.542292977,10.23870155,9.59972428,-9.494988566,,,
153906.9714,94.54294029, 20260303-15:39:06-950000,35.93917013,126.5488734,6.7539,4,0.9,371391944.8,159294222,264.387,94.58124493,-244.21,2741.53,1977.31,60.237,-125.02,-96.967,95.63,5.5,-0.116,0.626,94.59536778,1553,5.1,0,120.6,25.2,37.8,119.4,136.8,213.6,1.8,1.2,0,1,0,2,0,0,0,5,94.58328247, pc_20260303_153906_955.laz,94.58101342, 20260303-153906.951063,1.77252E+18,,-0.39,3.67,-2.84,8.306877617,9.544559396,9.196347769,10.30135623,10.36178665,10.21698603,7.293250812,9.461108389,-9.544559396,10.30135623,-10.36178665,-9.461108389,,,
153907.0715,94.64478486, 20260303-15:39:07-050000,35.93917014,126.5488734,6.756,4,1,371391946.3,159294220.5,264.382,94.68132394,-244.36,2741.5,1976.5,60.231,-125.029,-96.958,95.634,5.5,-0.115,0.632,94.69524878,1549.5,5.1,0,121.2,22.8,38.4,118.2,137.4,212.4,1.8,1.2,1,0,0,0,0,0,0,0,94.6847786, pc_20260303_153907_057.laz,94.68145353, 20260303-153907.051499,1.77252E+18,,-0.15,-0.03,-0.81,8.906682885,9.538249388,8.896652324,10.29898325,9.7614425,9.927068048,8.224219871,9.409231254,-9.538249388,10.29898325,9.927068048,-9.409231254,,,
153907.1714,94.74327459, 20260303-15:39:07-150000,35.93917014,126.5488734,6.7555,4,1.1,371391946.5,159294221.5,264.394,94.78131275,-244.15,2740.83,1976.75,60.226,-125.04,-96.964,95.632,5.5,-0.113,0.628,94.79676828,1551.5,5.05,0,121.2,21,37.8,119.4,137.4,212.4,1.8,1.2,0,1,0,0,0,0,0,0,94.78366433, pc_20260303_153907_156.laz,94.7818249, 20260303-153907.151866,1.77252E+18,,0.21,-0.67,0.25,9.385793492,9.493785958,8.848083988,10.10575163,9.600335763,9.540287088,8.729606684,9.328193592,-9.493785958,10.10575163,-9.600335763,-9.328193592,,,
153907.2716,94.84320965, 20260303-15:39:07-250000,35.93917014,126.5488734,6.7549,4,1.3,371391946.3,159294221.5,264.368,94.88125571,-244.18,2740.87,1977.22,60.229,-125.032,-96.962,95.633,5.5,-0.114,0.619,94.89567097,1550.5,5.2,0,121.2,22.2,37.2,119.4,137.4,211.8,1.8,1.2,0,0,1,0,2,0,2,3,94.88369569, pc_20260303_153907_256.laz,94.87610761, 20260303-153907.246143,1.77252E+18,,-0.03,0.04,0.47,9.235713653,9.506265864,9.020288216,10.02900012,9.903369192,9.583988348,7.763901494,9.415955984,-9.506265864,10.02900012,-9.903369192,-9.415955984,,,
153907.3715,94.94331833, 20260303-15:39:07-350000,35.93917014,126.5488734,6.7548,4,1.4,371391946.4,159294221.8,264.366,94.98125708,-244.13,2740.58,1977.19,60.232,-125.037,-96.955,95.635,5.5,-0.11,0.618,94.9951492,1550,5.15,0,120.6,23.4,37.2,118.8,137.4,211.8,1.8,1.2,0,0,1,0,0,2,0,0,94.98362229, pc_20260303_153907_356.laz,94.97969342, 20260303-153907.349726,1.77252E+18,,0.05,-0.29,-0.03,9.603364624,9.455252234,8.934172304,9.74761964,9.675833832,9.194666648,9.569365542,9.171706114,9.603364624,9.74761964,-9.675833832,9.569365542,,,
153907.4717,95.04380455, 20260303-15:39:07-450000,35.93917014,126.5488734,6.7539,4,1.5,371391946,159294221.8,264.385,95.08132713,-244.14,2740.65,1976.78,60.231,-125.038,-96.944,95.633,5.5,-0.113,0.619,95.09547295,1550.5,5.35,0,120.6,24,37.2,118.8,137.4,211.8,1.8,1.2,0,4,2,0,1,0,0,0,95.084165, pc_20260303_153907_456.laz,95.0806459, 20260303-153907.450633,1.77252E+18,,-0.01,0.07,-0.41,9.218136813,9.488010794,9.047675162,9.939582154,9.851653472,9.529005065,8.188795938,9.34242721,-9.488010794,9.939582154,-9.851653472,-9.34242721,,,
153907.5717,95.14395878, 20260303-15:39:07-550000,35.93917014,126.5488734,6.7553,4,1.5,371391946.3,159294221.7,264.379,95.18131386,-244.27,2740.97,1976.28,60.225,-125.038,-96.94,95.634,5.5,-0.114,0.621,95.19545241,1548.5,5.2,0,121.2,22.8,37.2,118.8,137.4,211.8,1.8,1.2,0,0,0,0,0,0,3,2,95.18355029, pc_20260303_153907_556.laz,95.17954369, 20260303-153907.549564,1.77252E+18,,-0.13,0.32,-0.5,9.021692679,9.5122837,9.037731148,10.02424974,9.916784115,9.678163172,7.941887821,9.39279527,-9.5122837,10.02424974,-9.916784115,-9.39279527,,,
153907.6714,95.24374997, 20260303-15:39:07-650000,35.93917013,126.5488734,6.7553,4,1.6,371391945.2,159294221.8,264.391,95.28126774,-244.19,2741.01,1976.34,60.224,-125.037,-96.942,95.634,5.5,-0.112,0.621,95.2952694,1550,5.2,0,121.2,22.2,37.2,118.8,136.8,211.8,1.8,1.2,1,0,1,0,2,0,3,0,95.28395023, pc_20260303_153907_656.laz,95.27943265, 20260303-153907.649478,1.77252E+18,,0.08,0.04,0.06,9.371688697,9.477412165,8.934973025,9.927521757,9.711148691,9.403022641,8.789459149,9.294050248,-9.477412165,9.927521757,-9.711148691,-9.294050248,,,
153907.7715,95.34367247, 20260303-15:39:07-750000,35.93917014,126.5488735,6.7548,4,1.8,371391946,159294222.5,264.37,95.3812702,-244.19,2741.1,1976.41,60.225,-125.034,-96.941,95.633,5.5,-0.113,0.618,95.39493874,1547.5,5.45,0,121.2,22.8,37.2,118.8,136.8,211.8,1.8,1.2,0,0,4,0,0,0,0,0,95.3834617, pc_20260303_153907_756.laz,95.38435073, 20260303-153907.754364,1.77252E+18,,0,0.09,0.07,9.252331655,9.509745708,9.017696726,9.919198966,9.868386701,9.480427222,8.162273687,9.357526122,-9.509745708,9.919198966,-9.868386701,-9.357526122,,,
153907.8714,95.44385936, 20260303-15:39:07-850000,35.93917013,126.5488735,6.7546,4,1.9,371391945.1,159294222.3,264.367,95.48127308,-244.25,2741.2,1976.16,60.225,-125.034,-96.935,95.635,5.5,-0.112,0.619,95.49543149,1549.5,5.2,0,121.2,23.4,37.2,118.8,136.8,211.8,1.8,1.2,0,0,1,0,1,0,3,2,95.48438171, pc_20260303_153907_856.laz,95.48079513, 20260303-153907.850825,1.77252E+18,,-0.06,0.1,-0.25,9.319207526,9.48232096,8.987695555,9.894350525,9.795456555,9.425068285,8.719580704,9.287306393,-9.48232096,9.894350525,-9.795456555,-9.287306393,,,
153907.9716,95.54307547, 20260303-15:39:07-950000,35.93917013,126.5488734,6.7548,4,2,371391944.9,159294221.4,264.381,95.58130243,-244.42,2741.91,1975.29,60.221,-125.029,-96.921,95.635,5.5,-0.114,0.623,95.5954825,1549.5,5.45,0,120.6,22.8,37.2,118.8,136.8,211.2,1.8,1.2,0,0,0,3,2,1,0,0,95.58333663, pc_20260303_153907_955.laz,95.58142229, 20260303-153907.951455,1.77252E+18,,-0.17,0.71,-0.87,8.944134948,9.512630597,9.022354751,10.07357492,9.936494506,9.737562085,8.063524433,9.382151646,-9.512630597,10.07357492,-9.936494506,-9.382151646,,,
153908.0715,95.64450031, 20260303-15:39:08-050000,35.93917013,126.5488734,6.7543,4,2,371391945.3,159294221.2,264.376,95.68125956,-244.43,2742.25,1974.86,60.217,-125.027,-96.916,95.635,5.5,-0.113,0.624,95.69537517,1549,5.35,0,120.6,22.8,37.2,118.8,136.8,211.2,1.8,1.2,0,4,0,0,0,0,0,2,95.68359859, pc_20260303_153908_056.laz,95.67996871, 20260303-153908.049992,1.77252E+18,,-0.01,0.34,-0.43,9.142332295,9.504101139,8.937630896,10.02802489,9.793714275,9.58041084,8.546477094,9.33628974,-9.504101139,10.02802489,-9.793714275,-9.33628974,,,
153908.1715,95.74315447, 20260303-15:39:08-150000,35.93917012,126.5488734,6.7543,4,1.1,371391944.1,159294221.8,264.39,95.78125302,-244.39,2742.27,1974.98,60.213,-125.026,-96.918,95.635,5.5,-0.112,0.619,95.79551512,1550.5,5.45,0,120.6,22.8,37.2,118.8,136.8,211.2,1.8,1.2,0,0,1,3,0,0,1,0,95.78326218, pc_20260303_153908_155.laz,95.78087441, 20260303-153908.150911,1.77252E+18,,0.04,0.02,0.12,9.41848097,9.480858148,8.966842039,9.912749847,9.786345743,9.384028567,8.642617659,9.295184402,-9.480858148,9.912749847,-9.786345743,-9.295184402,,,
153908.2716,95.8431747, 20260303-15:39:08-250000,35.93917012,126.5488734,6.7559,4,1.3,371391944.1,159294221.8,264.382,95.88126445,-244.33,2742.11,1974.35,60.217,-125.032,-96.894,95.635,5.5,-0.111,0.622,95.89590271,1547.5,5.3,0,120.6,22.8,37.2,118.8,136.8,211.2,1.8,1.2,0,0,0,0,0,0,0,0,95.88385997, pc_20260303_153908_256.laz,95.87865338, 20260303-153908.248657,1.77252E+18,,0.06,-0.16,-0.63,9.332503914,9.471248297,8.917647421,9.833079615,9.628893625,9.34925301,9.356722936,9.221334601,-9.471248297,9.833079615,-9.628893625,9.356722936,,,
153908.3714,95.94419849, 20260303-15:39:08-350000,35.93917012,126.5488734,6.7555,4,1.4,371391944.2,159294221.2,264.354,95.98131968,-244.27,2742.12,1974.27,60.213,-125.033,-96.892,95.636,5.5,-0.109,0.618,95.99642561,1549.5,5.35,0,120.6,22.8,37.2,118.8,136.8,211.2,1.8,1.2,0,6,1,1,0,0,0,0,95.98343954, pc_20260303_153908_356.laz,95.97952541, 20260303-153908.349512,1.77252E+18,,0.06,0.01,-0.08,9.69319899,9.444849525,8.907024875,9.683041078,9.687872364,9.127361256,10.01949206,9.110090133,9.69319899,9.683041078,-9.687872364,10.01949206,,,
153908.4715,96.04399157, 20260303-15:39:08-450000,35.93917012,126.5488734,6.7562,4,1.5,371391943.4,159294221.1,264.371,96.08132114,-244.35,2742.4,1973.94,60.217,-125.029,-96.883,95.635,5.5,-0.111,0.622,96.09536037,1547,5.5,0,120.6,22.8,37.2,118.8,136.8,211.2,1.8,1.2,0,0,0,0,1,0,0,0,96.08427746, pc_20260303_153908_456.laz,96.0807115, 20260303-153908.450720,1.77252E+18,,-0.08,0.28,-0.33,9.293554699,9.475787268,8.875080495,9.862900802,9.653051131,9.371716621,9.470940635,9.227472505,-9.475787268,9.862900802,-9.653051131,9.470940635,,,
153908.5715,96.14397168, 20260303-15:39:08-550000,35.93917011,126.5488734,6.7564,4,1.5,371391942.7,159294221.2,264.365,96.18125359,-244.17,2742.44,1973.88,60.211,-125.03,-96.882,95.635,5.5,-0.106,0.617,96.19547704,1547.5,5.35,0,120.6,22.8,37.2,118.8,136.8,210.6,1.8,1.2,0,0,4,1,0,0,2,0,96.18443744, pc_20260303_153908_556.laz,96.17998962, 20260303-153908.550009,1.77252E+18,,0.18,0.04,-0.06,10.04711707,9.385311756,8.854704496,9.408271148,9.655013192,8.926290723,11.36586521,8.927738457,10.04711707,9.408271148,-9.655013192,11.36586521,,,
153908.6714,96.24392094, 20260303-15:39:08-650000,35.93917011,126.5488735,6.7579,4,1.6,371391942.4,159294222.2,264.369,96.28125531,-244.18,2742.59,1974.03,60.214,-125.026,-96.887,95.633,5.5,-0.108,0.62,96.29507153,1549.5,5.55,0,120.6,22.8,37.2,118.8,136.2,210.6,1.8,1.2,0,6,0,0,0,3,0,4,96.2836356, pc_20260303_153908_656.laz,96.2783272, 20260303-153908.648368,1.77252E+18,,-0.01,0.15,0.15,9.750925975,9.428937036,8.826056501,9.631159069,9.581116173,9.097137605,10.73169615,9.046423607,9.750925975,9.631159069,-9.581116173,10.73169615,,,
153908.7715,96.34369267, 20260303-15:39:08-750000,35.93917011,126.5488735,6.7589,4,0.8,371391942.5,159294222,264.361,96.38130426,-244.33,2742.75,1973.65,60.218,-125.025,-96.877,95.634,5.5,-0.111,0.625,96.39477479,1547,5.35,0,120.6,22.8,37.2,118.8,136.2,210.6,1.8,1.2,0,0,0,0,0,0,0,0,96.38376494, pc_20260303_153908_756.laz,96.37977522, 20260303-153908.749822,1.77252E+18,,-0.15,0.16,-0.38,9.237985067,9.475647909,8.80922489,9.910198261,9.585686636,9.425084152,9.745900589,9.216719319,-9.475647909,9.910198261,-9.585686636,9.745900589,,,
153908.8715,96.4437617, 20260303-15:39:08-850000,35.9391701,126.5488734,6.7578,4,0.9,371391941.9,159294221.5,264.378,96.4812703,-244.13,2742.64,1973.93,60.215,-125.026,-96.885,95.631,5.5,-0.109,0.622,96.49483111,1550,5.4,0,120.6,22.8,37.2,118.2,136.2,210.6,1.8,1.2,0,0,0,0,0,0,0,0,96.48391661, pc_20260303_153908_856.laz,96.47900304, 20260303-153908.849032,1.77252E+18,,0.2,-0.11,0.28,9.710510324,9.442542627,8.827205034,9.71344236,9.519788755,9.137584529,10.24685509,9.111720846,9.710510324,9.71344236,-9.519788755,10.24685509,,,
153908.9715,96.54362188, 20260303-15:39:08-950000,35.93917011,126.5488734,6.7548,4,0.9,371391942,159294221.7,264.366,96.58125241,-244.14,2742.61,1973.53,60.219,-125.028,-96.869,95.63,5.5,-0.111,0.623,96.59527241,1548,5.5,0,120.6,22.8,37.2,118.2,136.2,210.6,1.8,1.2,1,7,4,0,2,0,2,0,96.58381289, pc_20260303_153908_956.laz,96.57879465, 20260303-153908.948828,1.77252E+18,,-0.01,-0.03,-0.4,9.319346269,9.468909038,8.865272965,9.871084792,9.599905679,9.370795581,9.478539089,9.222394854,-9.468909038,9.871084792,-9.599905679,9.478539089,,,
153909.0715,96.64459809, 20260303-15:39:09-050000,35.93917011,126.5488734,6.7574,4,1,371391942.2,159294221.7,264.384,96.68126632,-243.94,2742.53,1973.6,60.216,-125.029,-96.87,95.631,5.5,-0.105,0.62,96.69575735,1549,5.45,0,120.6,23.4,37.2,118.2,136.2,210.6,1.8,1.2,1,0,0,0,0,3,0,0,96.68342632, pc_20260303_153909_056.laz,96.68176895, 20260303-153909.051810,1.77252E+18,,0.2,-0.08,0.07,10.15512327,9.369504243,8.795531915,9.365821244,9.483065595,8.90573983,12.0803863,8.866523958,10.15512327,9.365821244,-9.483065595,12.0803863,,,
153909.1717,96.74344872, 20260303-15:39:09-150000,35.9391701,126.5488734,6.7557,4,1.1,371391941.3,159294221,264.364,96.78131156,-244.18,2742.8,1973.74,60.216,-125.024,-96.879,95.632,5.5,-0.109,0.622,96.79513065,1549.5,5.7,0,120.6,23.4,37.2,118.2,136.2,210.6,1.8,1.2,0,0,0,0,0,0,0,0,96.78461423, pc_20260303_153909_157.laz,96.77964543, 20260303-153909.149668,1.77252E+18,,-0.24,0.27,0.14,9.547411666,9.451807966,8.797213393,9.75753742,9.542521151,9.239992307,10.55476021,9.098844578,9.547411666,9.75753742,-9.542521151,10.55476021,,,
153909.2714,96.8442186, 20260303-15:39:09-250000,35.9391701,126.5488734,6.7531,4,1.3,371391941.1,159294221.6,264.375,96.88128301,-244.21,2743.12,1973.13,60.215,-125.023,-96.865,95.633,5.5,-0.108,0.625,96.8949853,1548,5.5,0,120.6,23.4,37.2,118.2,136.2,210,1.8,1.2,0,6,0,0,0,0,0,4,96.88381854, pc_20260303_153909_256.laz,96.87875421, 20260303-153909.248770,1.77252E+18,,-0.03,0.32,-0.61,9.524814137,9.439392715,8.779367339,9.678913042,9.412868984,9.193269227,11.10271566,9.020815615,9.524814137,9.678913042,-9.412868984,11.10271566,,,
153909.3718,96.94351417, 20260303-15:39:09-350000,35.93917009,126.5488734,6.7529,4,1.4,371391940.6,159294220.5,264.379,96.9813305,-244.16,2743.06,1972.97,60.209,-125.025,-96.86,95.634,5.5,-0.106,0.619,96.9955436,1550,5.6,0,120.6,23.4,37.2,118.2,136.2,210,1.8,1.2,0,0,0,0,0,0,1,0,96.983592, pc_20260303_153909_356.laz,96.98152165, 20260303-153909.351563,1.77252E+18,,0.05,-0.06,-0.16,10.00333912,9.385944016,8.831403679,9.446668591,9.568153441,8.973313924,11.57458323,8.917472899,10.00333912,9.446668591,-9.568153441,11.57458323,,,
153909.4719,97.04335653, 20260303-15:39:09-450000,35.9391701,126.5488734,6.7531,4,1.5,371391941.2,159294220.3,264.349,97.08128195,-244.43,2743.4,1972.67,60.211,-125.02,-96.852,95.637,5.5,-0.108,0.621,97.09522596,1547,5.5,0,120.6,22.8,36.6,118.2,135.6,210,1.8,1.2,0,1,0,0,1,2,0,0,97.08346382, pc_20260303_153909_455.laz,97.07992663, 20260303-153909.449925,1.77252E+18,,-0.27,0.34,-0.3,9.54873763,9.435174256,8.797736475,9.64455078,9.558910248,9.167180916,10.99548834,9.03306452,9.54873763,9.64455078,-9.558910248,10.99548834,,,
153909.5715,97.14392346, 20260303-15:39:09-550000,35.93917009,126.5488734,6.7509,4,1.5,371391940.5,159294220.7,264.373,97.18132693,-244.35,2743.19,1972.79,60.209,-125.023,-96.853,95.636,5.5,-0.107,0.618,97.19527386,1522.5,0,0,120.6,23.4,37.2,118.2,136.2,210,1.8,1.2,0,7,1,0,0,0,0,1,97.18413379, pc_20260303_153909_556.laz,97.17802194, 20260303-153909.548038,1.77252E+18,,0.08,-0.21,0.12,9.513752154,9.467129761,8.780659113,9.313148784,9.524332349,8.947117494,11.38089411,9.038834384,9.513752154,9.313148784,-9.524332349,11.38089411,,,
153909.6715,97.2439206, 20260303-15:39:09-650000,35.93917009,126.5488734,6.7501,4,1.6,371391940.3,159294220.2,264.363,97.28127091,-244.51,2743.33,1972.87,60.214,-125.02,-96.858,95.637,5.5,-0.111,0.624,97.29518017,1459.5,0,0,120.6,23.4,36.6,118.2,135.6,210,1.8,1.2,0,1,0,0,0,0,0,0,97.28362579, pc_20260303_153909_656.laz,97.27923129, 20260303-153909.649254,1.77252E+18,,-0.16,0.14,0.08,8.362383543,9.70111611,8.815142898,9.377958182,9.341401601,9.219645194,10.18163203,9.316956512,-9.70111611,9.377958182,-9.341401601,10.18163203,,,
153909.7717,97.34312519, 20260303-15:39:09-750000,35.93917009,126.5488734,6.7509,4,1.8,371391940.7,159294219.9,264.377,97.38126628,-244.45,2743.18,1972.39,60.21,-125.025,-96.838,95.637,5.5,-0.109,0.618,97.39586749,1404,0,0,120,22.8,36.6,117.6,135.6,209.4,1.8,1.2,0,0,0,0,1,0,1,0,97.38355634, pc_20260303_153909_756.laz,97.37997551, 20260303-153909.750014,1.77252E+18,,0.06,-0.15,-0.48,8.126931398,9.779850211,8.888670769,8.998748083,9.299845816,8.935785543,10.75102449,9.260663741,-9.779850211,8.998748083,-9.299845816,10.75102449,,,
153909.8716,97.44334522, 20260303-15:39:09-850000,35.9391701,126.5488734,6.7507,4,1.9,371391941,159294220.2,264.378,97.48127485,-244.42,2743.17,1972.23,60.216,-125.026,-96.833,95.636,5.5,-0.11,0.624,97.4950689,1344,0,0,120,23.4,36.6,117.6,135.6,209.4,1.8,1.2,1,7,0,0,0,3,0,5,97.48342185, pc_20260303_153909_855.laz,97.47927728, 20260303-153909.849292,1.77252E+18,,0.03,-0.01,-0.16,7.551129083,9.803623703,8.851964146,9.026795676,8.620233379,8.957941894,10.80766745,9.429128412,-9.803623703,9.026795676,8.957941894,10.80766745,,,
153909.9715,97.5434932, 20260303-15:39:09-950000,35.9391701,126.5488734,6.7506,4,2,371391941,159294220.5,264.361,97.58128688,-244.46,2743.42,1971.93,60.212,-125.023,-96.824,95.638,5.5,-0.108,0.619,97.59511899,1287.5,0,0,120,23.4,36.6,118.2,135.6,209.4,1.8,1.2,0,0,0,0,1,0,0,0,97.58504175, pc_20260303_153909_957.laz,97.57800246, 20260303-153909.948011,1.77252E+18,,-0.04,0.25,-0.3,7.726567674,9.833449979,9.008860326,8.598584913,8.718086096,8.695810734,12.04679958,9.38671506,-9.833449979,-9.008860326,-8.718086096,12.04679958,,,
153910.0717,97.64444858, 20260303-15:39:10-050000,35.93917008,126.5488734,6.7509,4,2,371391939.6,159294221.1,264.382,97.68134877,-244.46,2743.47,1971.77,60.214,-125.023,-96.821,95.638,5.5,-0.108,0.622,97.69651238,1228,0,0,120,23.4,36.6,118.2,135.6,209.4,1.8,1.2,0,0,3,0,0,2,0,0,97.68448824, pc_20260303_153910_056.laz,97.68054356, 20260303-153910.050543,1.77252E+18,,0,0.05,-0.16,7.76518704,9.77884002,9.381581008,8.357973819,8.341157516,8.718763123,12.49728194,9.568319132,-9.77884002,-9.381581008,8.718763123,12.49728194,,,
153910.1715,97.74330782, 20260303-15:39:10-150000,35.93917009,126.5488734,6.7495,4,1.1,371391940.8,159294220.6,264.385,97.78126266,-244.37,2743.33,1972.43,60.213,-125.022,-96.838,95.637,5.5,-0.107,0.619,97.79560282,1173.5,0,0,120,23.4,36.6,117.6,135.6,209.4,1.8,1.2,0,5,0,0,0,0,0,0,97.78376915, pc_20260303_153910_156.laz,97.78213475, 20260303-153910.152174,1.77252E+18,,0.09,-0.14,0.66,7.989906632,9.699100874,9.615172475,8.422569836,8.067978552,8.744367329,13.26544856,9.628342098,-9.699100874,-9.615172475,8.744367329,13.26544856,,,
153910.2714,97.84348734, 20260303-15:39:10-250000,35.9391701,126.5488734,6.7512,4,1.3,371391941.2,159294220,264.378,97.88129021,-244.39,2743.6,1971.65,60.209,-125.022,-96.817,95.638,5.5,-0.105,0.618,97.89504485,1122.5,0,0,120.6,23.4,36.6,117.6,135.6,209.4,1.8,1.2,1,0,0,0,0,2,4,0,97.88397303, pc_20260303_153910_256.laz,97.87873077, 20260303-153910.248765,1.77252E+18,,-0.02,0.27,-0.78,7.505725524,9.790736655,9.798330467,8.630047669,8.501869488,8.982616625,16.15900677,9.452084405,-9.790736655,-9.798330467,8.982616625,16.15900677,,,
153910.3715,97.94366405, 20260303-15:39:10-350000,35.9391701,126.5488734,6.7529,4,1.4,371391941.6,159294220,264.35,97.98131564,-244.37,2743.64,1971.66,60.213,-125.022,-96.819,95.637,5.5,-0.105,0.622,97.99514038,1069.5,0,0,120,23.4,36.6,117.6,135,208.8,1.8,1.2,0,0,0,1,0,0,0,1,97.9844656, pc_20260303_153910_357.laz,97.98279746, 20260303-153910.352806,1.77252E+18,,0.02,0.04,0.01,7.554755824,9.65255545,9.822632404,8.909289933,8.230335274,9.09617244,16.11017006,9.542565643,-9.65255545,-9.822632404,9.09617244,16.11017006,,,
153910.4716,98.04334949, 20260303-15:39:10-450000,35.93917011,126.5488734,6.7525,4,1.5,371391942.3,159294218.9,264.378,98.08132359,-244.48,2743.57,1971.33,60.217,-125.024,-96.805,95.638,5.5,-0.107,0.624,98.09529174,1019.5,0,0,120,23.4,36.6,117.6,135,208.8,1.8,1.2,1,6,1,0,1,0,0,0,98.08343994, pc_20260303_153910_456.laz,98.08136033, 20260303-153910.451398,1.77252E+18,,-0.11,-0.07,-0.33,7.355729932,9.58661784,9.821126931,9.196573258,8.113233764,9.30780741,12.2925041,9.584322147,-9.58661784,-9.821126931,9.30780741,12.2925041,,,
153910.5715,98.14383063, 20260303-15:39:10-550000,35.93917011,126.5488734,6.7514,4,1.5,371391942.5,159294218.1,264.358,98.18127377,-244.52,2743.51,1971.41,60.222,-125.024,-96.807,95.639,5.5,-0.107,0.629,98.19544839,966,0,0,120,23.4,36.6,117.6,135,208.8,1.8,1.2,0,0,0,0,0,0,4,0,98.18315857, pc_20260303_153910_555.laz,98.17921109, 20260303-153910.549253,1.77252E+18,,-0.04,-0.06,0.08,7.515878031,9.519834672,9.735806785,9.48674475,8.135753522,9.396866497,11.38481374,9.591411172,-9.519834672,-9.735806785,9.396866497,11.38481374,,,
